fig|272559.3.peg.829,fig|817.1.peg.763	UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	4	-8.750	Bacteroides fragilis
fig|272559.3.peg.341,fig|295405.3.peg.155	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	2	-8.500	Bacteroides fragilis
fig|272559.3.peg.343	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)	1	-9.000	Bacteroides fragilis
fig|817.1.peg.559	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)	1	-6.000	Bacteroides fragilis
fig|295405.3.peg.2959,fig|272559.3.peg.2506,fig|817.1.peg.3381	UDP-glucose 4-epimerase (EC 5.1.3.2)	1	-8.000	Bacteroides fragilis
fig|295405.3.peg.2458,fig|817.1.peg.773,fig|817.1.peg.4432	UDP-glucose dehydrogenase (EC 1.1.1.22)	6	-6.778	Bacteroides fragilis
fig|817.1.peg.4433,fig|272559.3.peg.1642,fig|295405.3.peg.2644	UDP-glucuronate 5'-epimerase (EC 5.1.3.12)	2	-6.500	Bacteroides fragilis
fig|295405.3.peg.172,fig|272559.3.peg.780	Uncharacterized protein YphG, TPR-domain containing	3	-9.750	Bacteroides fragilis
fig|272559.3.peg.304,fig|295405.3.peg.271	Undecaprenyl pyrophosphate synthetase (EC 2.5.1.31)	1	-8.000	Bacteroides fragilis
fig|272559.3.peg.404	Undecaprenyl-diphosphatase (EC 3.6.1.27)	1	-5.000	Bacteroides fragilis
fig|295405.3.peg.1748,fig|817.1.peg.4054	Uracil permease	1	-8.000	Bacteroides fragilis
fig|817.1.peg.2240	Uracil-DNA glycosylase, family 1	3	-10.000	Bacteroides fragilis
fig|272559.3.peg.3286	Uridine kinase (EC 2.7.1.48)	5	-5.600	Bacteroides fragilis
fig|272559.3.peg.2262,fig|295405.3.peg.2067	Uronate isomerase (EC 5.3.1.12)	2	-6.000	Bacteroides fragilis
fig|817.1.peg.3216,fig|272559.3.peg.2741,fig|295405.3.peg.3123	V-type ATP synthase subunit A (EC 3.6.3.14)	4	-6.500	Bacteroides fragilis
fig|272559.3.peg.2739,fig|817.1.peg.3218,fig|295405.3.peg.3122	V-type ATP synthase subunit D (EC 3.6.3.14)	2	-10.000	Bacteroides fragilis
fig|817.1.peg.3219,fig|295405.3.peg.3121	V-type ATP synthase subunit I (EC 3.6.3.14)	2	-6.500	Bacteroides fragilis
fig|817.1.peg.892,fig|295405.3.peg.1122,fig|272559.3.peg.916	Valyl-tRNA synthetase (EC 6.1.1.9)	1	-14.000	Bacteroides fragilis
fig|295405.3.peg.1849,fig|817.1.peg.8,fig|272559.3.peg.2126	Vitamin B12 ABC transporter, permease component BtuC	3	-7.667	Bacteroides fragilis
fig|817.1.peg.2348,fig|272559.3.peg.3803	Xaa-Pro aminopeptidase (EC 3.4.11.9)	2	-5.000	Bacteroides fragilis
fig|295405.3.peg.737	Xanthan lyase	3	-6.000	Bacteroides fragilis
fig|817.1.peg.72	Xylose isomerase (EC 5.3.1.5)	1	-11.000	Bacteroides fragilis
fig|295405.3.peg.1979	Xylulose kinase (EC 2.7.1.17)	1	-6.000	Bacteroides fragilis
fig|272559.3.peg.2455,fig|295405.3.peg.2797	YgjD/Kae1/Qri7 family, required for N6-threonylcarbamoyl adenosine t(6)A37 modification in tRNA	2	-6.000	Bacteroides fragilis
fig|272559.3.peg.167,fig|817.1.peg.3760,fig|295405.3.peg.731	alternate gene name: yzbB	7	-6.917	Bacteroides fragilis
fig|817.1.peg.1006	archaeal ATPase, fused to C-terminal DUF234 domain	1	-5.000	Bacteroides fragilis
fig|295405.3.peg.4532,fig|272559.3.peg.3146	conserved hypothetical protein, with a weak acyltransferase domain	1	-5.000	Bacteroides fragilis
fig|272559.3.peg.2265,fig|295405.3.peg.2070,fig|817.1.peg.106,fig|272559.3.peg.1453	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)	2	-6.500	Bacteroides fragilis
fig|817.1.peg.2158	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	1	-7.000	Bacteroides fragilis
fig|295405.3.peg.79	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	1	-16.000	Bacteroides fragilis
fig|295405.3.peg.1061	glycogen debranching enzyme-related protein	1	-8.000	Bacteroides fragilis
fig|272559.3.peg.2757	glycosyl hydrolase family 29 (alpha-L-fucosidase)	1	-6.000	Bacteroides fragilis
fig|817.1.peg.187	hyphothetical protein	1	-9.000	Bacteroides fragilis
fig|272559.3.peg.3426,fig|295405.3.peg.3418,fig|272559.3.peg.4073,fig|272559.3.peg.2368,fig|295405.3.peg.3416,fig|272559.3.peg.803,fig|272559.3.peg.1005,fig|817.1.peg.2318,fig|295405.3.peg.3230,fig|295405.3.peg.820,fig|817.1.peg.971,fig|295405.3.peg.3238,fig|295405.3.peg.1639,fig|295405.3.peg.1761,fig|817.1.peg.2907,fig|817.1.peg.3778,fig|295405.3.peg.1762,fig|817.1.peg.1598,fig|295405.3.peg.3463,fig|295405.3.peg.4478,fig|295405.3.peg.1325,fig|272559.3.peg.455,fig|295405.3.peg.321,fig|817.1.peg.4907,fig|272559.3.peg.1917,fig|817.1.peg.1597,fig|295405.3.peg.2786,fig|817.1.peg.3819,fig|817.1.peg.2374,fig|817.1.peg.2377,fig|295405.3.peg.2732,fig|295405.3.peg.410,fig|295405.3.peg.439,fig|272559.3.peg.1023,fig|272559.3.peg.1573,fig|272559.3.peg.4166,fig|817.1.peg.2739,fig|295405.3.peg.4095,fig|272559.3.peg.3061,fig|295405.3.peg.2682,fig|295405.3.peg.3425,fig|817.1.peg.2319,fig|272559.3.peg.32,fig|272559.3.peg.992,fig|272559.3.peg.2935,fig|272559.3.peg.2907,fig|295405.3.peg.3235,fig|272559.3.peg.607,fig|272559.3.peg.608,fig|272559.3.peg.2299,fig|295405.3.peg.4124,fig|295405.3.peg.849,fig|272559.3.peg.428,fig|272559.3.peg.2584,fig|272559.3.peg.3694,fig|817.1.peg.1231,fig|817.1.peg.4740	hypothetical protein	61	-6.655	Bacteroides fragilis
fig|295405.3.peg.2787,fig|272559.3.peg.2424	hypothetical protein PA3071	1	-10.000	Bacteroides fragilis
fig|272559.3.peg.3461,fig|817.1.peg.4550	integral membrane rhomboid family serine protease MJ0610.1	1	-9.000	Bacteroides fragilis
fig|295405.3.peg.4457,fig|817.1.peg.402,fig|272559.3.peg.4159	membrane protein, putative	2	-6.500	Bacteroides fragilis
fig|817.1.peg.4158	oligopeptide transporter	3	-5.000	Bacteroides fragilis
fig|295405.3.peg.225	putative DNA methylase	1	-11.000	Bacteroides fragilis
fig|295405.3.peg.860,fig|272559.3.peg.3601,fig|272559.3.peg.441	putative Tricorn-like protease	3	-6.000	Bacteroides fragilis
fig|295405.3.peg.2038	putative capsule polysaccharide export protein	1	-8.000	Bacteroides fragilis
fig|295405.3.peg.3311	putative cell surface protein	1	-6.000	Bacteroides fragilis
fig|817.1.peg.709	putative ferredoxin-type protein	1	-6.000	Bacteroides fragilis
fig|295405.3.peg.735	putative glycosyltransferase	2	-5.500	Bacteroides fragilis
fig|295405.3.peg.3809	putative helicase	2	-8.000	Bacteroides fragilis
fig|272559.3.peg.4168,fig|295405.3.peg.4480	putative heme biosynthesis protein	1	-5.000	Bacteroides fragilis
fig|295405.3.peg.2565	putative membrane protein	3	-7.000	Bacteroides fragilis
fig|295405.3.peg.2356,fig|272559.3.peg.134,fig|295405.3.peg.1565,fig|272559.3.peg.810,fig|295405.3.peg.4436,fig|272559.3.peg.17,fig|272559.3.peg.2968	putative outer membrane protein probably involved in nutrient binding	7	-6.571	Bacteroides fragilis
fig|272559.3.peg.3678,fig|295405.3.peg.2299	putative outer membrane protein, probably involved in nutrient binding	3	-5.500	Bacteroides fragilis
fig|272559.3.peg.2411,fig|295405.3.peg.2774,fig|295405.3.peg.3860,fig|272559.3.peg.3026	putative patatin-like phospholipase	6	-5.667	Bacteroides fragilis
fig|272559.3.peg.817,fig|295405.3.peg.703,fig|817.1.peg.788	putative periplasmic protein kinase ArgK and related GTPases of G3E family	1	-7.000	Bacteroides fragilis
fig|817.1.peg.930,fig|272559.3.peg.948,fig|295405.3.peg.1155	putative protein-export membrane protein	1	-8.000	Bacteroides fragilis
fig|272559.3.peg.1198	putative rRNA methylase	1	-5.000	Bacteroides fragilis
fig|295405.3.peg.2324	putative sulfatase	1	-8.000	Bacteroides fragilis
fig|295405.3.peg.3929	putative surface protein	1	-5.000	Bacteroides fragilis
fig|295405.3.peg.1465	putative two-component system sensor histidine kinase	2	-6.000	Bacteroides fragilis
fig|272559.3.peg.1854	sodium/iodide co-transporter	1	-5.000	Bacteroides fragilis
fig|272559.3.peg.781	sugar-proton symporter	1	-5.000	Bacteroides fragilis
fig|272559.3.peg.1261	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	2	-5.500	Bacteroides fragilis
fig|295405.3.peg.2246,fig|272559.3.peg.2405	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	1	-11.000	Bacteroides fragilis
fig|295405.3.peg.4142,fig|817.1.peg.2922	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33)	1	-7.000	Bacteroides fragilis
fig|295405.3.peg.985,fig|272559.3.peg.405	tRNA pseudouridine synthase B (EC 4.2.1.70)	1	-10.000	Bacteroides fragilis
fig|817.1.peg.1974	tRNA pseudouridine synthase B (EC 4.2.1.70) ## Psi55 synthase	1	-5.000	Bacteroides fragilis
fig|295405.3.peg.2077	tRNA-guanine transglycosylase (EC 2.4.2.29)	1	-5.000	Bacteroides fragilis
fig|817.1.peg.1604,fig|295405.3.peg.2725,fig|272559.3.peg.3037	tmRNA-binding protein SmpB	2	-7.000	Bacteroides fragilis
fig|295405.3.peg.1109,fig|817.1.peg.881,fig|272559.3.peg.905	transcriptional regulator, Crp/Fnr family	1	-6.000	Bacteroides fragilis
fig|272559.3.peg.2832	two-component sensor histidine kinase	1	-6.000	Bacteroides fragilis
fig|435590.6.peg.3096	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	4	-6.750	Bacteroides vulgatus
fig|435590.6.peg.2113	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	2	-5.500	Bacteroides vulgatus
fig|435590.6.peg.1556	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.1659	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.1338	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1)	1	-10.000	Bacteroides vulgatus
fig|435590.6.peg.1952	2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.1543	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.3330	2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55) # KdsA	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.922,fig|435590.6.peg.928	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	2	-8.500	Bacteroides vulgatus
fig|435590.6.peg.930,fig|435590.6.peg.2861	2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)	4	-7.000	Bacteroides vulgatus
fig|435590.6.peg.1047	2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	2	-11.500	Bacteroides vulgatus
fig|435590.6.peg.1882	2-isopropylmalate synthase (EC 2.3.3.13)	6	-8.500	Bacteroides vulgatus
fig|435590.6.peg.921,fig|435590.6.peg.927	2-oxoglutarate oxidoreductase, alpha subunit (EC 1.2.7.3)	4	-8.000	Bacteroides vulgatus
fig|435590.6.peg.920,fig|435590.6.peg.926	2-oxoglutarate oxidoreductase, beta subunit (EC 1.2.7.3)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.2171	2-oxoglutarate oxidoreductase, delta subunit, putative (EC 1.2.7.3)	1	-10.000	Bacteroides vulgatus
fig|435590.6.peg.2167	2-oxoglutarate oxidoreductase, gamma subunit (EC 1.2.7.3)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.1032	3'-to-5' exoribonuclease RNase R	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.2344	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)	1	-9.000	Bacteroides vulgatus
fig|435590.6.peg.3102	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.1883	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.1845	3-oxo-5-alpha-steroid 4-dehydrogenase	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.960	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.2862	4-Hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) / 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	3	-7.000	Bacteroides vulgatus
fig|435590.6.peg.1309	4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)	3	-5.667	Bacteroides vulgatus
fig|435590.6.peg.1048	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)	1	-12.000	Bacteroides vulgatus
fig|435590.6.peg.3232	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.2563	5'-nucleotidase (EC 3.1.3.5); 2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16); Putative UDP-sugar hydrolase (EC 3.6.1.45)	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.2446	5'-nucleotidase yjjG (EC 3.1.3.5)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.2370	5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	3	-5.667	Bacteroides vulgatus
fig|435590.6.peg.1852	6-phosphofructokinase (EC 2.7.1.11)	2	-6.000	Bacteroides vulgatus
fig|435590.6.peg.2958	8-amino-7-oxononanoate synthase (EC 2.3.1.47)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.296,fig|435590.6.peg.431,fig|435590.6.peg.2584,fig|435590.6.peg.2637	ABC transporter ATP-binding protein	9	-6.542	Bacteroides vulgatus
fig|435590.6.peg.2961,fig|435590.6.peg.188	ABC transporter, ATP-binding protein	2	-7.500	Bacteroides vulgatus
fig|435590.6.peg.3034	ADP-ribose pyrophosphatase (EC 3.6.1.13)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.1599	AICAR transformylase domain of PurH-like protein	4	-7.000	Bacteroides vulgatus
fig|435590.6.peg.2805	ATP synthase A chain (EC 3.6.3.14)	3	-5.000	Bacteroides vulgatus
fig|435590.6.peg.2809	ATP synthase alpha chain (EC 3.6.3.14)	1	-13.000	Bacteroides vulgatus
fig|435590.6.peg.2804	ATP synthase beta chain (EC 3.6.3.14)	3	-5.333	Bacteroides vulgatus
fig|435590.6.peg.3078,fig|435590.6.peg.608	ATP-dependent Clp protease ATP-binding subunit ClpA	4	-6.167	Bacteroides vulgatus
fig|435590.6.peg.451	ATP-dependent DNA helicase RecG (EC 3.6.1.-)	3	-6.333	Bacteroides vulgatus
fig|435590.6.peg.424	ATP-dependent DNA helicase RecQ	5	-6.600	Bacteroides vulgatus
fig|435590.6.peg.3290	ATP-dependent DNA helicase UvrD/PcrA	2	-7.000	Bacteroides vulgatus
fig|435590.6.peg.3626	ATPase, AAA family	1	-9.000	Bacteroides vulgatus
fig|435590.6.peg.501	Acetate kinase (EC 2.7.2.1)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.2399	Acetolactate synthase large subunit (EC 2.2.1.6)	1	-9.000	Bacteroides vulgatus
fig|435590.6.peg.1260	Acetylglutamate kinase (EC 2.7.2.8)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.565	Acetylornithine aminotransferase (EC 2.6.1.11)	2	-7.000	Bacteroides vulgatus
fig|435590.6.peg.1401	Acetylornithine deacetylase (EC 3.5.1.16)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.316	Acyl-CoA dehydrogenase (EC 1.3.99.3)	3	-6.000	Bacteroides vulgatus
fig|435590.6.peg.98	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.550	Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases	3	-7.333	Bacteroides vulgatus
fig|435590.6.peg.3795	Acylaminoacyl-peptidase (EC 3.4.19.1)	3	-6.333	Bacteroides vulgatus
fig|435590.6.peg.1145	Adenine phosphoribosyltransferase (EC 2.4.2.7)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.2943	Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.2917	Adenosylcobinamide-phosphate synthase	3	-6.667	Bacteroides vulgatus
fig|435590.6.peg.1588	Adenylate kinase (EC 2.7.4.3)	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.1896	Adenylosuccinate synthetase (EC 6.3.4.4)	1	-11.000	Bacteroides vulgatus
fig|435590.6.peg.1794	Alanyl-tRNA synthetase (EC 6.1.1.7)	3	-7.333	Bacteroides vulgatus
fig|435590.6.peg.554	Aldo/keto reductase	3	-5.667	Bacteroides vulgatus
fig|435590.6.peg.2181	Aldose 1-epimerase (EC 5.1.3.3)	3	-6.333	Bacteroides vulgatus
fig|435590.6.peg.599,fig|435590.6.peg.721	Alpha-1,2-mannosidase	4	-6.250	Bacteroides vulgatus
fig|435590.6.peg.534,fig|435590.6.peg.535,fig|435590.6.peg.1178,fig|435590.6.peg.1643,fig|435590.6.peg.211	Alpha-L-fucosidase (EC 3.2.1.51)	8	-6.333	Bacteroides vulgatus
fig|435590.6.peg.1751	Alpha-N-acetylglucosaminidase (EC 3.2.1.50)	2	-5.000	Bacteroides vulgatus
fig|435590.6.peg.473,fig|435590.6.peg.941	Alpha-N-arabinofuranosidase (EC 3.2.1.55)	2	-8.500	Bacteroides vulgatus
fig|435590.6.peg.2612	Alpha-amylase (EC 3.2.1.1)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.1063	Alpha-glucosidase (EC 3.2.1.20)	2	-7.000	Bacteroides vulgatus
fig|435590.6.peg.1303	Alpha-glucosidase SusB (EC 3.2.1.20)	1	-9.000	Bacteroides vulgatus
fig|435590.6.peg.30	Alpha-glucuronidase	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.2859	Altronate hydrolase (EC 4.2.1.7)	2	-6.500	Bacteroides vulgatus
fig|435590.6.peg.2879	Altronate oxidoreductase (EC 1.1.1.58)	5	-6.000	Bacteroides vulgatus
fig|435590.6.peg.2437	Amidase enhancer	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.1573	Amino acid-binding ACT	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.2227	Aminoacyl-histidine dipeptidase (Peptidase D) (EC 3.4.13.3)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.1947	Aminopeptidase C (EC 3.4.22.40)	1	-9.000	Bacteroides vulgatus
fig|435590.6.peg.1242	Aminopeptidase Y (Arg, Lys, Leu preference) (EC 3.4.11.15)	2	-5.000	Bacteroides vulgatus
fig|435590.6.peg.3717	Ammonium transporter family	2	-7.000	Bacteroides vulgatus
fig|435590.6.peg.3802	Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85) # TrpAb@PabAb	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.3801	Anthranilate synthase, aminase component (EC 4.1.3.27) # TrpAa	2	-7.500	Bacteroides vulgatus
fig|435590.6.peg.815	Argininosuccinate lyase (EC 4.3.2.1)	2	-5.000	Bacteroides vulgatus
fig|435590.6.peg.567	Argininosuccinate synthase (EC 6.3.4.5)	4	-7.250	Bacteroides vulgatus
fig|435590.6.peg.1023	Arginyl-tRNA synthetase (EC 6.1.1.19)	3	-8.667	Bacteroides vulgatus
fig|435590.6.peg.950	Aromatic amino acid ammonia-lyase family	5	-5.000	Bacteroides vulgatus
fig|435590.6.peg.3724	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.2133,fig|435590.6.peg.3581	Aspartate aminotransferase (EC 2.6.1.1)	5	-6.917	Bacteroides vulgatus
fig|435590.6.peg.3857	Aspartate--ammonia ligase (EC 6.3.1.1)	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.201	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.1925	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3002	Aspartyl-tRNA synthetase (EC 6.1.1.12) ## unambiguous	3	-5.000	Bacteroides vulgatus
fig|435590.6.peg.2239	B. burgdorferi predicted coding region BB0007	4	-6.500	Bacteroides vulgatus
fig|435590.6.peg.3068	BatA (Bacteroides aerotolerance operon)	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.3071	BatD	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.3689	Beta-1,3-glucosyltransferase CpsVII	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.3845,fig|435590.6.peg.2083,fig|435590.6.peg.2535,fig|435590.6.peg.472,fig|435590.6.peg.582,fig|435590.6.peg.1090,fig|435590.6.peg.513,fig|435590.6.peg.159,fig|435590.6.peg.178	Beta-galactosidase (EC 3.2.1.23)	12	-6.130	Bacteroides vulgatus
fig|435590.6.peg.485	Beta-glucanase	1	-9.000	Bacteroides vulgatus
fig|435590.6.peg.3853	Beta-hexosaminidase	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.3847	Beta-hexosaminidase (EC 3.2.1.52)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.484,fig|435590.6.peg.486	Beta-xylosidase (EC 3.2.1.37)	3	-6.750	Bacteroides vulgatus
fig|435590.6.peg.1259	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	2	-9.000	Bacteroides vulgatus
fig|435590.6.peg.1589	COG0536: GTP-binding protein Obg	2	-6.500	Bacteroides vulgatus
fig|435590.6.peg.2730	COG3866 Pectate lyase	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3127	CTP synthase (EC 6.3.4.2)	2	-5.000	Bacteroides vulgatus
fig|435590.6.peg.664,fig|435590.6.peg.1455	Capsular polysaccharide synthesis enzyme Cap5F	1	-12.000	Bacteroides vulgatus
fig|435590.6.peg.3665	Capsular polysaccharide synthesis enzyme CpsA, sugar transferase	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.392	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.3713	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	1	-10.000	Bacteroides vulgatus
fig|435590.6.peg.86	Carbon starvation protein A	3	-6.667	Bacteroides vulgatus
fig|435590.6.peg.1166	Carboxy-terminal processing protease	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3289	Carboxynorspermidine decarboxylase, putative (EC 4.1.1.-)	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.1789	Cardiolipin synthetase (EC 2.7.8.-)	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.1806	Cell division protein FtsH (EC 3.4.24.-)	4	-8.500	Bacteroides vulgatus
fig|435590.6.peg.2238	Chaperone protein DnaK	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3079	Chaperone protein HtpG	3	-9.000	Bacteroides vulgatus
fig|435590.6.peg.54	Chloride channel protein	2	-5.000	Bacteroides vulgatus
fig|435590.6.peg.1801	Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3539	ClpB protein	4	-10.000	Bacteroides vulgatus
fig|435590.6.peg.2887	Cobalt-precorrin-3b C17-methyltransferase / Cobalt-precorrin-8x methylmutase (EC 5.4.1.2)	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.2884	Cobalt-precorrin-6x reductase (EC 1.3.1.54) / Cobalt-precorrin-6 synthase, anaerobic	2	-8.000	Bacteroides vulgatus
fig|435590.6.peg.2886	Cobalt-precorrin-6y C5-methyltransferase (EC 2.1.1.-) / Cobalt-precorrin-6y C15-methyltransferase [decarboxylating] (EC 2.1.1.-)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.1031	Cobalt-zinc-cadmium resistance protein	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.226	Cobalt-zinc-cadmium resistance protein CzcA; Cation efflux system protein CusA	6	-5.167	Bacteroides vulgatus
fig|435590.6.peg.1026	Collagenase precursor (EC 3.4.-.-)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3142	Conjugative transposon protein TraE	2	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3150	Conjugative transposon protein TraJ	1	-7.000	Bacteroides vulgatus
fig|435590.6.peg.3151	Conjugative transposon protein TraK	1	-12.000	Bacteroides vulgatus
fig|435590.6.peg.1879	Conserved domain protein	1	-10.000	Bacteroides vulgatus
fig|435590.6.peg.2745	Corrinoid methyltransferase protein	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.1282	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2	-7.500	Bacteroides vulgatus
fig|435590.6.peg.949	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	4	-8.000	Bacteroides vulgatus
fig|435590.6.peg.1962	Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)	4	-6.250	Bacteroides vulgatus
fig|435590.6.peg.2634	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	1	-11.000	Bacteroides vulgatus
fig|435590.6.peg.2633	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	2	-5.500	Bacteroides vulgatus
fig|435590.6.peg.3022	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3750	D-glycero-D-manno-heptose 1-phosphate guanosyltransferase	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.1193	D-mannonate oxidoreductase (EC 1.1.1.57)	1	-6.000	Bacteroides vulgatus
fig|435590.6.peg.3785	D-xylose proton-symporter XylE	3	-6.333	Bacteroides vulgatus
fig|435590.6.peg.1310	DNA gyrase subunit B (EC 5.99.1.3)	1	-8.000	Bacteroides vulgatus
fig|435590.6.peg.3082	DNA ligase (EC 6.5.1.2)	4	-5.333	Bacteroides vulgatus
fig|435590.6.peg.404	DNA mismatch repair protein MutL	1	-5.000	Bacteroides vulgatus
fig|435590.6.peg.1128	DNA mismatch repair protein MutS	5	-7.000	Bacteroides vulgatus
fig|435590.6.peg.1139	DNA polymerase I (EC 2.7.7.7)	4	-6.500	Bacteroides vulgatus
fig|435590.6.peg.1774	DNA polymerase III alpha subunit (EC 2.7.7.7)	5	-5.000	Bacteroides vulgatus
